"filename", "language", "C#", "comment", "blank", "total"
"c:\Users\adam1\UnityProjects\idk\Assets\Script\Crafting\CraftingManager.cs", "C#", -21, 0, -5, -26
"Total", "-", -21, 0, -5, -26
