"filename", "language", "C#", "comment", "blank", "total"
"c:\Users\adamb\Documents\GitHub\idk\Assets\Script\Animals\Animalec.cs", "C#", -232, -1, -88, -321
"Total", "-", -232, -1, -88, -321
