"filename", "language", "C#", "comment", "blank", "total"
"c:\Users\adamb\Documents\GitHub\idk\Assets\Script\Player\ActionScrip.cs", "C#", 50, 1, 6, 57
"c:\Users\adamb\Documents\GitHub\idk\Assets\Script\Player\RayScript.cs", "C#", 28, 1, 5, 34
"Total", "-", 78, 2, 11, 91
